site_code,site_name,latitude,longitude,country,null_value,start_date,end_date,duration_years,total_rows,sl_valid_count,sl_missing_count,sl_pct_missing,sl_min,sl_max,sl_p95,sl_p99,sl_extreme_values,sl_quality,sl_quality_score,precip_missing_count,precip_pct_missing,precip_max,precip_p95,precip_p99,ground_precip_coverage_pct,precip_quality,precip_quality_score,sl_threshold,precip_threshold,joint_exceedances,sl_exceedances,precip_exceedances,CPR,joint_quality,quality_tier,quality_description,quality_score
750A,Wilmington_NC,34.227,-77.953,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,330674,2421,0.7268196760683889,0.189,3.254,2.229,2.398,0,excellent,5,0,0.0,194.6189045906017,9.941675141453663,25.76488542550343,2.85684264248938,excellent,5,2.229,9.941675141453663,1219,16459,16655,1.4812342210237976,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1359139,Hudson_River_At_Albany_Ny,42.647889,-73.7475,USA,-99.9999,1987-09-15 20:00:00,2021-04-07 03:00:00,33.55783709787816,294176,288114,6062,2.060671162841292,-1.1857,4.7183,1.5667,1.9187349999999976,0,excellent,5,0,0.0,133.10660719798759,7.77310058464305,19.80294353174365,4.151256390732079,excellent,5,1.5667,7.77310058464305,1727,14369,14709,2.403753243480035,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9447130,Seattle,47.601944,-122.339167,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,354971,1500,0.4207915931450244,0.966,6.829,5.882,6.142,0,excellent,5,0,0.0,64.0243977405248,6.20655119413975,14.47642296552653,10.690070159984964,excellent,5,5.882,6.20655119413975,1768,17689,17824,1.9989319504265453,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9052000,Cape_Vincent_Ny,44.13028,-76.332,USA,-99.9999,1981-01-01 00:00:00,2021-07-02 03:00:00,40.498288843258045,355012,341985,13027,3.6694534269264136,74.005,75.983,75.291,75.688,341808,unrealistic_values,1,0,0.0,108.8512539863586,7.972182705959818,18.65185964106387,4.347458677453156,excellent,5,75.291,7.972182705959818,1152,17083,17751,1.348678851371661,sufficient_joint_events,D,Unusable - severe data quality issues,60
S21A,BiscayneBay_S21A_T,25.51916667,-80.34583333,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,345495,5144,1.4670358973188948,-0.5931,2.0137,0.6248,0.7877,0,excellent,5,0,0.0,114.5297586917877,5.3,14.232572703577851,5.207350009553986,excellent,5,0.6248,5.3,1202,17136,17417,1.4121534175669082,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8311030,Ogdensburg_Ny,44.701668,-75.494,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,354516,1240,0.34855350296270476,73.496,75.626,74.923,75.261,354516,unrealistic_values,1,0,0.0,112.4173402786254,8.320159465070773,18.832882195695746,0.34040184845793187,excellent,5,74.923,8.320159465070773,1255,17636,17788,1.42320921905604,sufficient_joint_events,D,Unusable - severe data quality issues,60
744A,New_London_CT,41.355,-72.087,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,328450,4645,1.3944970654017623,0.273,3.48,2.074,2.244,0,excellent,5,0,0.0,97.9251146316073,9.5618009567211,24.81523350936291,2.21048049355289,excellent,5,2.074,9.5618009567211,1991,16410,16653,2.4268241640046115,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8658120,Wilmington,34.2275,-77.953611,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352144,4327,1.2138434823590138,0.189,3.499,2.244,2.417,0,excellent,5,0,0.0,194.6189045906017,9.9,25.81341639157127,3.010623585088268,excellent,5,2.244,9.9,1263,17569,17809,1.4389343438251492,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9099044,Ontonagon_Mi,46.874443,-89.324165,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,349524,6232,1.7517624439222388,182.772,184.052,183.797,183.895,349524,unrealistic_values,1,0,0.0,65.816533565453,6.42999559639175,16.225740239232252,3.23142828230585,excellent,5,183.797,6.42999559639175,1415,17160,17788,1.6491656065245,sufficient_joint_events,D,Unusable - severe data quality issues,60
8670870,Fort_Pulaski,32.0367,-80.9017,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352916,3555,0.9972760757537079,-0.174,4.881,3.417,3.664,0,excellent,5,0,0.0,155.7005494831855,7.4576056262003,21.011653646499713,5.011627874357241,excellent,5,3.417,7.4576056262003,1081,17516,17824,1.2342689063100245,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9052030,Oswego_Ny,43.46417,-76.51183,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,355549,207,0.05818594767199991,74.112,75.955,75.3,75.697,355549,unrealistic_values,1,0,0.0,88.2400274276733,7.690519773376525,18.678873032268978,8.9274671403996,excellent,5,75.3,7.690519773376525,1137,17592,17788,1.292618481242317,sufficient_joint_events,D,Unusable - severe data quality issues,60
8729210,Panama_City_Beach,30.213301,-85.878304,USA,-99.9999,1993-01-01 00:00:00,2021-07-31 22:00:00,28.577686516084874,250535,239690,10845,4.328736503881693,7.541,10.811,8.826,8.976,0,excellent,5,0,0.0,137.4969363211562,9.428908824889898,27.684174438085144,1.9099127866365977,excellent,5,8.826,9.428908824889898,1209,9819,12527,2.462523418100069,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9413450,Monterey,36.605,-121.888054,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,354792,1679,0.471006056593664,0.296,3.453,2.679,2.907,0,excellent,5,0,0.0,61.3912680189514,4.37232702965135,16.32617827072511,0.069009821275784,excellent,5,2.679,4.37232702965135,1804,17716,17824,2.0365256882680782,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8452660,Newport,41.504333,-71.326139,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352645,3826,1.0732990902485757,-0.189,3.068,1.817,2.022,0,excellent,5,0,0.0,110.1569831371307,7.82728195190425,22.379666566848698,7.861228543135346,excellent,5,1.817,7.82728195190425,1343,17530,17824,1.5321917780598737,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8510560,Montauk,41.048333,-71.959444,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,334835,20892,5.8730430920340595,0.442,3.333,2.045,2.221,0,minor_missing,4,0,0.0,133.5160804208612,10.160511136024295,24.513006507877343,2.5997464347659864,excellent,5,2.045,10.160511136024295,2030,16600,17787,2.4456937549489575,sufficient_joint_events,B,Good - minor issues that can be corrected,90
9063007,Ashland_Ave_Ny,43.1,-79.059917,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,349405,6351,1.7852123365452726,95.52,105.097,100.381,101.23435999999998,349065,unrealistic_values,1,0,0.0,88.9503359794616,7.971154525847526,18.503461778158908,3.241266486018507,excellent,5,100.381,7.971154525847526,1380,17427,17788,1.5837315475087452,sufficient_joint_events,D,Unusable - severe data quality issues,60
GYS,Goodyear_Slough,38.118,-122.095,USA,-99.9999,1994-08-15 07:00:00,2021-01-01 07:00:00,26.38193018480493,231265,201896,29369,12.69928437074352,-0.9144,3.9228,1.8745,2.0544,0,significant_missing,3,0,0.0,61.6074681281588,2.615665197299634,12.742883414689365,3.205413702894947,excellent,5,1.8745,2.615665197299634,1085,10076,11564,2.1534927168531266,sufficient_joint_events,B,Good - minor issues that can be corrected,80
8311062,Alexandria_Bay_Ny,44.33111,-75.934528,USA,-99.9999,1983-06-01 21:00:00,2021-08-02 03:00:00,38.168377823408626,334591,332326,2265,0.6769458831827515,73.813,75.801,75.148,75.52471999999997,332029,unrealistic_values,1,0,0.0,210.6,7.762372493743801,18.670058548440167,3.4220884602395163,excellent,5,75.148,7.762372493743801,1176,16446,16724,1.4306095895497088,sufficient_joint_events,D,Unusable - severe data quality issues,60
8720219,Dames_Point,30.387222,-81.559166,USA,-99.9999,1995-09-19 21:00:00,2021-08-31 22:00:00,25.949349760438057,227474,204318,23156,10.179624924167157,-0.479,3.389,2.45,2.633,0,significant_missing,3,0,0.0,156.6089570521853,5.682345923915451,16.5805131794297,3.977157829026614,excellent,5,2.45,5.682345923915451,303,4081,11374,1.484890997738903,sufficient_joint_events,B,Good - minor issues that can be corrected,80
MDTS,MDTS,25.27861111,-80.395,USA,-99.9999,1991-11-22 12:00:00,2016-01-08 11:00:00,24.125941136208077,211512,192629,18883,8.92762585574341,-0.1402,1.8288,1.0546,1.1857,0,minor_missing,4,0,0.0,150.4532720466613,5.571783706545789,14.455037340521631,2.0239986383751276,excellent,5,1.0546,5.571783706545789,683,9355,10576,1.4601264947672534,sufficient_joint_events,B,Good - minor issues that can be corrected,90
8461490,New_London,41.361401,-72.089996,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,350850,5621,1.5768463633787881,0.273,3.48,2.082,2.253,0,excellent,5,0,0.0,97.9251146316073,9.4428393716725,24.692916571996168,2.612554737973075,excellent,5,2.082,9.4428393716725,2073,17421,17823,2.3799597849859384,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9063028,Sturgeon_Point_Ny,42.691306,-79.0473,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,353175,2581,0.7254972509247911,172.939,176.628,174.92,175.113,268814,unrealistic_values,1,0,0.0,80.3217887878418,7.37625078552545,17.161575853768277,9.10286825801954,excellent,5,174.92,7.37625078552545,1154,13438,17788,1.717498176753457,sufficient_joint_events,D,Unusable - severe data quality issues,60
8774770,Rockport,28.0217,-97.0467,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,349897,6574,1.8441892888902605,1.17,2.888,2.302,2.454,0,excellent,5,0,0.0,122.5451946257862,5.020234750816099,17.361226193412158,3.2162504102718033,excellent,5,2.302,5.020234750816099,2307,17338,17824,2.661139411118012,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8635150,Colonial_Beach,38.2517,-76.96,USA,-99.9999,1981-01-01 00:00:00,2010-08-17 18:00:00,29.623545516769337,259699,247125,12574,4.841759113435169,-0.229,2.6,1.511,1.666,0,excellent,5,0,0.0,148.000799073543,7.805603444484149,20.974280774493025,1.9976973342215412,excellent,5,1.511,7.805603444484149,1549,10844,12985,2.85686837961175,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
MARKH,CalahootchieRiver_MarkH,26.52361111,-82.00472222,USA,-99.9999,1992-01-22 02:00:00,2020-12-31 22:00:00,28.941820670773442,253725,206053,47672,18.78884619174303,-0.7803,1.2741,0.7102,0.8352,0,significant_missing,3,0,0.0,138.847678899765,5.137570500372758,15.68331222358659,3.4998522021874074,excellent,5,0.7102,5.137570500372758,799,10056,12687,1.5890070934993874,sufficient_joint_events,B,Good - minor issues that can be corrected,80
9414575,Coyote_Creek,37.465,-122.023,USA,-99.9999,1983-11-03 21:00:00,2018-10-30 23:00:00,34.98973305954826,306723,301433,5290,1.724683183197869,-0.664,3.642,2.623,2.857,0,excellent,5,0,0.0,55.5058568714912,2.739942073821977,12.176542878150826,1.8052118686893386,excellent,5,2.623,2.739942073821977,240,3023,15337,1.5877386624736205,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8726384,Port_Manatee,27.638333,-82.5625,USA,-99.9999,1990-05-31 13:00:00,2021-08-31 22:00:00,31.252566735112936,273970,256623,17347,6.331715151293937,-0.539,3.231,0.86,0.996,0,minor_missing,4,0,0.0,109.10263161679259,5.45414330585742,16.370744496565486,2.63678504945797,excellent,5,0.86,5.45414330585742,970,10006,13699,1.9387659323524067,sufficient_joint_events,B,Good - minor issues that can be corrected,90
ROR,Roaring_River,38.0931,-121.8875,USA,-99.9999,1987-01-01 09:00:00,2011-10-07 12:00:00,24.763860369609855,217084,177245,39839,18.351882220707193,-0.9144,3.7186,1.8014,2.0269,0,significant_missing,3,0,0.0,61.2332910295663,3.1160605884934083,13.100521200368528,2.0766155036759963,excellent,5,1.8014,3.1160605884934083,1004,8857,10855,2.2669662559526733,sufficient_joint_events,B,Good - minor issues that can be corrected,80
8771450,Galveston_Pier_21,29.31,-94.793306,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,351032,5439,1.5257903167438585,-0.067,4.635,1.994,2.171,0,excellent,5,0,0.0,179.8556327818801,8.4268599748611,25.520767271455956,2.0963837170485116,excellent,5,1.994,8.4268599748611,2108,17420,17823,2.4202813441757582,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
SGX,Sacramento_R_at_Snodgrass,38.3497,-121.53355,USA,-99.9999,1982-10-01 08:00:00,2021-04-26 13:00:00,38.56810403832991,338094,325798,12296,3.636858388495507,0.823,6.2972,4.4501,5.3218,0,excellent,5,0,0.0,69.8420137166522,2.937393262982309,13.205257236955898,3.253533041106911,excellent,5,4.4501,2.937393262982309,2681,16231,16905,3.3034963001173656,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9014087,Dry_Dock_Mi,42.945278,-82.443333,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,350005,5751,1.616557415756867,174.999,177.445,176.802,176.982,349689,unrealistic_values,1,0,0.0,81.6495938129833,7.78277781597575,18.037955428732708,0.2257165023218161,excellent,5,176.802,7.78277781597575,1038,17300,17788,1.1999865077580392,sufficient_joint_events,D,Unusable - severe data quality issues,60
9075002,Lakeport_Mi,43.141694,-82.493306,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,345154,10602,2.980132450331126,175.251,178.086,177.251,177.438,343705,unrealistic_values,1,0,0.0,85.2399689979961,7.340654730782576,17.518548294887164,0.2257165023218161,excellent,5,177.251,7.340654730782576,981,17142,17788,1.1445443589921793,sufficient_joint_events,D,Unusable - severe data quality issues,60
9444090,Port_Angeles,48.125,-123.440002,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,350347,5380,1.5123957416783096,7.87,12.438,11.458,11.713,0,excellent,5,0,0.0,80.5230677127042,9.597408473445007,21.672558069202463,2.8884509750454703,excellent,5,11.458,9.597408473445007,3756,17474,17787,4.298801353384861,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
578A,Santa_Monica_CA,34.008,-118.5,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,325060,8035,2.412224740689593,0.003,3.249,2.438,2.691,0,excellent,5,0,0.0,84.2582285404205,0.944897532463,9.183946052071347,2.019543973941368,excellent,5,2.438,0.944897532463,911,16188,16647,1.126049067773954,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S22_T,BiscayneBay_S22_T,25.66944444,-80.28361111,USA,-99.9999,1983-12-14 12:00:00,2020-12-31 22:00:00,37.04859685147159,324779,314717,10062,3.098106712564544,-0.5767,2.1578,0.6858,0.8443,0,excellent,5,0,0.0,124.5459557100048,5.33893793821278,15.197579145391147,5.203538406116159,excellent,5,0.6858,5.33893793821278,1439,15647,16239,1.8393245597347159,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
774A,Port_Canaveral_FL,28.415,-80.593,USA,-99.9999,1994-10-21 10:00:00,2018-12-31 22:00:00,24.194387405886378,212101,208363,3738,1.7623679284869,4.909,7.75,6.754,6.959,0,excellent,5,0,0.0,152.3757159709475,5.555734038352901,16.6228339634813,3.093337608026365,excellent,5,6.754,5.555734038352901,980,10412,10605,1.882452209877154,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1378570,Hackensack_River_At_Hackensack_Nj,40.879167,-74.04,USA,-99.9999,2000-04-21 07:00:00,2021-04-06 13:00:00,20.958247775496236,183727,84900,98827,53.79013427531065,-2.1671,1.777,1.0372200000000011,1.2344,0,excessive_missing,2,0,0.0,112.5822794692794,6.8043798207213,20.419565141087237,7.17586418980335,excellent,5,1.0372200000000011,6.8043798207213,364,4245,9184,1.7153975983222733,sufficient_joint_events,C,Problematic - major issues but potentially usable with caveats,70
14144700,Columbia_River_At_Vancouver_Wa,45.620673,-122.673431,USA,-99.9999,1998-02-04 23:00:00,2021-05-02 05:00:00,23.236139630390145,203695,203695,0,0.0,-0.2469,5.3066,3.365,4.4928,0,excellent,5,0,0.0,66.9415498289822,6.529245376515219,15.688098292168814,10.852500061366259,excellent,5,3.365,6.529245376515219,611,10172,10185,1.2013075156401694,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
11304810,San_Joaquin_R_Bl_Garwood_Bridge_A_Stockton_Ca,37.93548,-121.330224,USA,-99.9999,1995-08-01 23:00:00,2021-04-06 15:00:00,25.678302532511978,225113,219406,5707,2.535171225118052,0.4084,5.4986,4.1605,4.5659,0,excellent,5,0,0.0,48.807553,2.3072659999999994,10.743561880000012,3.2477022650846465,excellent,5,4.1605,2.3072659999999994,1122,10874,11256,2.063573867832074,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1407600,Shrewsbury_River_At_Sea_Bright_Nj,40.365556,-73.974722,USA,-99.9999,2000-01-17 19:00:00,2021-04-06 13:00:00,21.215605749486652,185995,112279,73716,39.63332347643754,-1.2192,1.9111,0.7132,0.9205,0,excessive_missing,2,0,0.0,82.5107574461867,6.88577085727494,19.235941767590198,7.1523428049141105,excellent,5,0.7132,6.88577085727494,621,5527,9300,2.2470899455459126,sufficient_joint_events,C,Problematic - major issues but potentially usable with caveats,70
LIS,Yolo_Bypass_at_Lisbon,38.47478,-121.58823,USA,-99.9999,1982-10-01 08:00:00,2021-04-29 13:00:00,38.57631759069131,338166,321264,16902,4.998137009634322,0.2987,6.9281,4.3251,5.8247,0,excellent,5,0,0.0,73.4078764915011,2.8795473276801005,13.025502786004473,3.2528403210257686,excellent,5,4.3251,2.8795473276801005,2394,16042,16909,2.9845416943218477,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8540433,Marcus_Hook,39.811667,-75.409444,USA,-99.9999,1981-09-10 20:00:00,2021-08-31 22:00:00,39.97262149212868,350403,336199,14204,4.053618262400722,0.485,9.681,8.59,8.794,0,excellent,5,0,0.0,72.9,6.649041473855219,19.427040219301897,6.8230009446266155,excellent,5,8.59,6.649041473855219,646,7643,17521,1.6903536843244416,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414290,San_Francisco,37.806306,-122.465889,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,353909,2562,0.7187120410917017,1.066,4.511,3.603,3.819,0,excellent,5,0,0.0,54.5677163654545,2.5,11.243527499021814,4.106364893637911,excellent,5,3.603,2.5,1900,17616,17571,2.188134557338435,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9418767,North_Spit,40.7663,-124.2172,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,350699,5028,1.4134434552339294,3.566,7.434,6.563,6.829,0,excellent,5,0,0.0,104.2284881251589,8.5547453823551,22.803529024048345,4.9878136885870346,excellent,5,6.563,8.5547453823551,1932,17466,17786,2.212341713805527,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
741A,Boston_MA,42.355,-71.052,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,331549,1546,0.4641318542758072,0.12,5.653,4.225,4.543520000000019,0,excellent,5,0,0.0,255.8,5.996447056531866,18.087723106043455,7.930170071601195,excellent,5,4.225,5.996447056531866,1123,16573,16655,1.3551959732097267,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
COCO1,Cocohatchee_River_COCO1_T,26.2725,-81.78,USA,-99.9999,1994-06-28 13:00:00,2020-12-31 22:00:00,26.510609171800137,232402,226546,5856,2.5197717747695805,-0.3471,2.3043,0.7925,1.0389649999999964,0,excellent,5,0,0.0,179.3229162692,5.111445635551962,15.997329264874281,3.6170084594796945,excellent,5,0.7925,5.111445635551962,1406,11297,11621,2.488963637992186,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9014070,Algonac_Mi,42.621113,-82.526665,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,351070,4686,1.3171949313574471,174.545,176.326,175.976,176.152,349607,unrealistic_values,1,0,0.0,81.3587605953216,9.085279703114624,21.0599899291992,1.3978682018012345,excellent,5,175.976,9.085279703114624,1019,17427,17788,1.1694365557329067,sufficient_joint_events,D,Unusable - severe data quality issues,60
8726607,Old_Port_Tampa,27.857778,-82.552778,USA,-99.9999,1996-03-01 00:00:00,2021-08-31 22:00:00,25.50034223134839,223559,205356,18203,8.142369575816675,7.704,10.551,9.509,9.657,0,minor_missing,4,0,0.0,129.6588331459816,5.519608407081437,16.183105707066,4.133137113692582,excellent,5,9.509,5.519608407081437,1185,9106,11178,2.6026679099704686,sufficient_joint_events,B,Good - minor issues that can be corrected,90
761A,Panama_City_Beach,30.213,-85.88,USA,-99.9999,1993-01-01 00:00:00,2018-12-31 22:00:00,25.9958932238193,227903,174407,53496,23.473144276292985,2.541,5.811,3.808,3.944,0,significant_missing,3,0,0.0,137.4969363211562,9.600121825923207,28.491741478441305,1.4400863525271717,excellent,5,3.808,9.600121825923207,1135,8696,11396,2.610200881101295,sufficient_joint_events,B,Good - minor issues that can be corrected,80
1049320,Kennebec_River_At_Calumet_Bridge_At_Augusta_Maine,44.318611,-69.771667,USA,-99.9999,1998-06-03 02:00:00,2021-04-06 12:00:00,22.84188911704312,200243,196980,3263,1.6295201330383584,-1.2101,11.8567,2.5391099999999747,3.5723,0,excellent,5,0,0.0,128.158827,6.5666497999999835,19.326871879999988,7.239204366694466,excellent,5,2.5391099999999747,6.5666497999999835,810,9849,10013,1.644697409663508,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8447180,Sandwich,41.7717,-70.5067,USA,-99.9999,1981-01-01 00:00:00,2001-08-31 22:00:00,20.66255989048597,181151,176672,4479,2.472522922865455,-0.355,3.555,3.008,3.3495,0,excellent,5,0,0.0,87.5188112258911,10.16788333649285,24.2547586560224,,excellent,5,3.008,10.16788333649285,2,68,9058,0.5882060706817502,very_few_joint_events,C,Problematic - major issues but potentially usable with caveats,80
8770777,Manchester,29.726222,-95.265778,USA,-99.9999,1998-01-01 00:00:00,2021-08-31 22:00:00,23.66324435318275,207455,200141,7314,3.5255838615603383,0.702,5.359,2.451,2.684,0,excellent,5,0,0.0,161.6645693778196,6.628596186607135,23.663838803768037,3.212744932635993,excellent,5,2.451,6.628596186607135,910,4727,10373,3.850129333874818,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S80_T,S80_T_SaintLucieEstuary,27.11166667,-80.285,USA,-99.9999,1998-05-17 09:00:00,2020-12-31 22:00:00,22.625598904859686,198350,99368,98982,49.902697252331734,-0.381,4.1148,0.6599,0.8588,0,excessive_missing,2,0,0.0,117.1865910291671,4.764603525397379,14.02875002745983,5.101083942525838,excellent,5,0.6599,4.764603525397379,457,4962,9918,1.8419063324500728,sufficient_joint_events,C,Problematic - major issues but potentially usable with caveats,70
S21_T,BiscayneBay_S21_T,25.54277778,-80.33055556,USA,-99.9999,1984-01-17 01:00:00,2020-12-31 22:00:00,36.955509924709105,323974,307413,16561,5.111829961663591,-0.5936,2.1751,0.6279,0.7878880000000005,0,minor_missing,4,0,0.0,114.5297586917877,5.267210415024622,14.056682884693142,5.2068993190811605,excellent,5,0.6279,5.267210415024622,1125,15287,16199,1.471811559338757,sufficient_joint_events,B,Good - minor issues that can be corrected,90
8574680,Baltimore,39.266944,-76.579444,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,353355,3116,0.8741244028265974,-0.041,3.733,1.926,2.085,0,excellent,5,0,0.0,142.71339024480758,6.4807459712028,19.304457306759502,7.041526519688839,excellent,5,1.926,6.4807459712028,2143,17544,17822,2.4432129265780373,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
14211820,Columbia_Slough_At_Portland_Or,45.639005,-122.763155,USA,-99.9999,1995-10-01 08:00:00,2021-05-02 06:00:00,25.582477754962355,224279,224275,4,0.0017834928816340362,0.0046,7.2397,3.8474899999999965,5.017,0,excellent,5,0,0.0,59.177284887766696,6.391878426074908,15.618592947619161,11.144601144110684,excellent,5,3.8474899999999965,6.391878426074908,753,11214,11214,1.3429581640621013,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8639348,Money_Point,36.778306,-76.301694,USA,-99.9999,1997-12-18 18:00:00,2021-08-31 22:00:00,23.701574264202602,207773,203496,4277,2.058496532273202,5.803,9.178,7.741,7.958,0,excellent,5,0,0.0,136.312368511426,6.612141131859039,18.755113840070386,6.310733348413894,excellent,5,7.741,6.612141131859039,1027,10132,10389,2.027172129697598,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
240A,Fernandina_Beach,30.672,-81.467,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,273282,59813,17.95673906843393,-0.686,3.759,2.569,2.799,0,significant_missing,3,0,0.0,129.2318142513977,6.048432717699309,17.690536975811675,5.046608324952341,excellent,5,2.569,6.048432717699309,944,13616,16655,1.3865831816701775,sufficient_joint_events,B,Good - minor issues that can be corrected,80
755A,Virginia_Key_FL,25.732,-80.162,USA,-99.9999,1994-01-28 16:00:00,2018-12-31 22:00:00,24.922655715263517,218479,217339,1140,0.5217892795188553,2.704,4.875,3.882,4.025,0,excellent,5,0,0.0,118.5485214515438,5.817825431574774,15.501415900543494,5.289753248595975,excellent,5,3.882,5.817825431574774,757,10787,10924,1.4035348755946215,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8637624,Gloucester_Point,37.2467,-76.5,USA,-99.9999,1981-01-01 00:00:00,2003-09-18 18:00:00,22.71047227926078,199099,196501,2598,1.3048784775413236,-0.332,2.648,1.387,1.568,0,excellent,5,0,0.0,108.2176217407209,9.80692619484846,24.00180250406257,0.8071361483483092,excellent,5,1.387,9.80692619484846,1222,9739,9955,2.5094852908526817,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8778490,Port_Mansfield,26.557639,-97.425722,USA,-99.9999,1996-01-01 00:00:00,2021-07-31 22:00:00,25.579739904175224,224255,212775,11480,5.119172370738668,0.261,1.551,1.131,1.257,0,minor_missing,4,0,0.0,137.9232704639434,3.866069912879669,13.27115064853626,2.3486655815923836,excellent,5,1.131,3.866069912879669,437,4211,11213,2.0754702296116543,sufficient_joint_events,B,Good - minor issues that can be corrected,90
